Artifact Kind,Schema Name,Schema Path,JSON Schema,Fused,Fused ClassNames,Fused ClassName CSS Tokens
property,pageEnd,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/pageEnd.schema.json,✅,✅,✅,✅
property,pageStart,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/pageStart.schema.json,✅,✅,✅,✅
property,pagination,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/pagination.schema.json,✅,✅,✅,✅
property,parent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/parent.schema.json,✅,✅,✅,✅
property,parentItem,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/parentItem.schema.json,✅,✅,✅,✅
property,parentOrganization,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/parentOrganization.schema.json,✅,✅,✅,✅
property,parents,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/parents.schema.json,✅,✅,✅,✅
property,parentService,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/parentService.schema.json,✅,✅,✅,✅
property,parentTaxon,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/parentTaxon.schema.json,✅,✅,✅,✅
property,participant,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/participant.schema.json,✅,✅,✅,✅
property,partOfEpisode,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/partOfEpisode.schema.json,✅,✅,✅,✅
property,partOfSeason,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/partOfSeason.schema.json,✅,✅,✅,✅
property,partOfSeries,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/partOfSeries.schema.json,✅,✅,✅,✅
property,partOfSystem,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/partOfSystem.schema.json,✅,✅,✅,✅
property,partOfTrip,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/partOfTrip.schema.json,✅,✅,✅,✅
property,pathophysiology,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/pathophysiology.schema.json,✅,✅,✅,✅
property,pattern,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/pattern.schema.json,✅,✅,✅,✅
property,paymentMethodType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/paymentMethodType.schema.json,✅,✅,✅,✅
property,percentile10,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/percentile10.schema.json,✅,✅,✅,✅
property,percentile25,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/percentile25.schema.json,✅,✅,✅,✅
property,percentile75,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/percentile75.schema.json,✅,✅,✅,✅
property,percentile90,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/percentile90.schema.json,✅,✅,✅,✅
property,performer,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/performer.schema.json,✅,✅,✅,✅
property,performerIn,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/performerIn.schema.json,✅,✅,✅,✅
property,performers,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/performers.schema.json,✅,✅,✅,✅
property,performTime,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/performTime.schema.json,✅,✅,✅,✅
property,permissions,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/permissions.schema.json,✅,✅,✅,✅
property,photo,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/photo.schema.json,✅,✅,✅,✅
property,photos,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/photos.schema.json,✅,✅,✅,✅
property,physiologicalBenefits,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/physiologicalBenefits.schema.json,✅,✅,✅,✅
property,playerType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/playerType.schema.json,✅,✅,✅,✅
property,polygon,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/polygon.schema.json,✅,✅,✅,✅
property,populationType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/populationType.schema.json,✅,✅,✅,✅
property,position,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/position.schema.json,✅,✅,✅,✅
property,positiveNotes,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/positiveNotes.schema.json,✅,✅,✅,✅
property,possibleComplication,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/possibleComplication.schema.json,✅,✅,✅,✅
property,possibleTreatment,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/possibleTreatment.schema.json,✅,✅,✅,✅
property,postalCode,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/postalCode.schema.json,✅,✅,✅,✅
property,postalCodeBegin,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/postalCodeBegin.schema.json,✅,✅,✅,✅
property,postalCodeEnd,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/postalCodeEnd.schema.json,✅,✅,✅,✅
property,postalCodePrefix,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/postalCodePrefix.schema.json,✅,✅,✅,✅
property,postalCodeRange,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/postalCodeRange.schema.json,✅,✅,✅,✅
property,postOfficeBoxNumber,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/postOfficeBoxNumber.schema.json,✅,✅,✅,✅
property,postOp,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/postOp.schema.json,✅,✅,✅,✅
property,potentialAction,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/potentialAction.schema.json,✅,✅,✅,✅
property,predecessorOf,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/predecessorOf.schema.json,✅,✅,✅,✅
property,pregnancyCategory,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/pregnancyCategory.schema.json,✅,✅,✅,✅
property,pregnancyWarning,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/pregnancyWarning.schema.json,✅,✅,✅,✅
property,preOp,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/preOp.schema.json,✅,✅,✅,✅
property,preparation,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/preparation.schema.json,✅,✅,✅,✅
property,prepTime,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/prepTime.schema.json,✅,✅,✅,✅
property,prescribingInfo,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/prescribingInfo.schema.json,✅,✅,✅,✅
property,prescriptionStatus,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/prescriptionStatus.schema.json,✅,✅,✅,✅
property,previousItem,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/previousItem.schema.json,✅,✅,✅,✅
property,previousStartDate,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/previousStartDate.schema.json,✅,✅,✅,✅
property,price,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/price.schema.json,✅,✅,✅,✅
property,priceComponentType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/priceComponentType.schema.json,✅,✅,✅,✅
property,priceCurrency,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/priceCurrency.schema.json,✅,✅,✅,✅
property,priceSpecification,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/priceSpecification.schema.json,✅,✅,✅,✅
property,priceType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/priceType.schema.json,✅,✅,✅,✅
property,priceValidUntil,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/priceValidUntil.schema.json,✅,✅,✅,✅
property,primaryImageOfPage,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/primaryImageOfPage.schema.json,✅,✅,✅,✅
property,primaryPrevention,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/primaryPrevention.schema.json,✅,✅,✅,✅
property,printColumn,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/printColumn.schema.json,✅,✅,✅,✅
property,printEdition,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/printEdition.schema.json,✅,✅,✅,✅
property,printPage,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/printPage.schema.json,✅,✅,✅,✅
property,printSection,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/printSection.schema.json,✅,✅,✅,✅
property,procedure,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/procedure.schema.json,✅,✅,✅,✅
property,procedureType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/procedureType.schema.json,✅,✅,✅,✅
property,processingTime,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/processingTime.schema.json,✅,✅,✅,✅
property,processorRequirements,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/processorRequirements.schema.json,✅,✅,✅,✅
property,producer,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/producer.schema.json,✅,✅,✅,✅
property,produces,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/produces.schema.json,✅,✅,✅,✅
property,productGroupID,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/productGroupID.schema.json,✅,✅,✅,✅
property,productID,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/productID.schema.json,✅,✅,✅,✅
property,productionCompany,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/productionCompany.schema.json,✅,✅,✅,✅
property,productionDate,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/productionDate.schema.json,✅,✅,✅,✅
property,productSupported,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/productSupported.schema.json,✅,✅,✅,✅
property,program,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/program.schema.json,✅,✅,✅,✅
property,programName,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/programName.schema.json,✅,✅,✅,✅
property,pronouns,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/pronouns.schema.json,✅,✅,✅,✅
property,propertyID,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/propertyID.schema.json,✅,✅,✅,✅
property,proprietaryName,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/proprietaryName.schema.json,✅,✅,✅,✅
property,proteinContent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/proteinContent.schema.json,✅,✅,✅,✅
